Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:41020002


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
41020002;1;01/04/1966;;1;1;1210;524;810,933;8;23;1;1;1;;0;889;876;869;1050;1050;1050;1070;1210;1180;1170;1180;1050;1050;808;876;795;776;698;621;603;591;566;524;524;530;542;554;548;548;530;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/05/1966;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;500;506;506;603;640;536;518;506;566;615;615;609;615;591;591;591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/06/1966;;1;1;653;482;602,1;28;19;1;1;1;;0;566;560;560;578;609;603;615;603;603;615;615;536;615;615;615;615;628;628;482;615;615;628;628;628;628;542;628;653;653;584;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/07/1966;;1;1;736;597;679,645;11;5;1;1;1;;0;665;665;615;628;597;603;646;730;717;640;736;736;736;717;724;704;665;704;704;710;704;704;704;646;665;672;665;665;672;665;665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/08/1966;;1;1;;;;;;0;0;0;;0;717;724;730;736;730;743;717;736;743;756;730;698;678;;;;;;;;;;;;;;;615;665;659;665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/09/1966;;1;1;808;494;660,2;30;12;1;1;1;;0;653;665;684;621;653;684;566;646;665;628;542;494;524;591;591;672;672;621;672;678;678;691;665;584;730;743;795;788;802;808;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/11/1966;;1;1;1010;828;905,867;22;18;1;1;1;;0;909;916;930;916;936;909;936;950;916;916;923;930;930;923;930;916;848;828;835;835;976;1010;862;896;889;889;902;855;876;889;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/12/1966;;1;1;1040;314;770,032;4;30;1;1;1;;0;1000;1030;1020;1040;1010;997;997;943;997;983;956;990;997;956;848;802;554;548;634;603;615;628;621;609;603;597;603;542;434;314;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/01/1967;;1;1;2680;440;1113,677;22;1;1;1;1;;0;440;518;494;542;554;464;542;470;554;653;743;743;956;943;848;950;1030;1150;1150;2040;2400;2680;2380;2030;2010;2010;1050;1040;1040;1050;1050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/02/1967;;1;1;2490;1020;1514,643;16;10;1;1;1;;0;1050;1050;1090;1070;1050;1070;1070;1070;1070;1020;1070;1030;1040;1020;2300;2490;2490;2470;2420;2260;2030;2030;2030;2060;1270;1270;1260;1260;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/03/1967;;1;1;1260;394;716,935;4;16;1;1;1;;0;776;769;983;1260;1260;704;665;678;665;678;678;678;678;672;530;394;512;628;584;640;628;640;646;640;640;659;653;672;769;876;970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/04/1967;;1;1;1110;350;789,967;19;9;1;1;1;;0;956;889;970;956;956;963;591;428;350;782;782;808;808;788;788;665;943;1090;1110;983;782;776;769;808;756;659;672;653;578;640;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/05/1967;;1;1;691;512;611,581;8;13;1;1;1;;0;678;678;665;653;646;678;665;691;621;591;566;578;512;554;621;628;621;591;603;591;584;591;566;591;591;591;591;566;621;621;615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/11/1967;;1;1;822;672;733,233;25;18;1;1;1;;0;698;684;743;730;730;750;776;710;730;698;717;736;736;736;736;750;736;672;684;684;691;710;788;750;822;782;782;736;750;750;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/12/1967;;1;1;584;482;521,677;3;15;1;1;1;;0;572;578;584;536;524;512;506;494;542;500;506;524;524;506;482;512;530;512;524;518;530;500;512;512;506;530;518;536;500;512;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/01/1968;;1;1;2410;678;1470,161;8;20;1;1;1;;0;1320;2080;2080;2140;2170;2120;2100;2410;2160;2150;2150;2100;2130;2100;2230;2230;1110;1300;717;678;684;684;678;724;769;762;788;769;776;730;736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/02/1968;;1;1;1130;560;698,241;9;15;1;1;1;;0;691;653;672;628;665;609;653;730;1130;609;730;678;678;704;560;566;698;724;730;717;769;769;736;710;710;743;597;640;750;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/03/1968;;1;1;1430;584;851,548;20;28;1;1;1;;0;842;828;869;882;896;750;822;615;756;782;869;855;862;976;1030;1000;1040;1020;1060;1430;963;848;889;842;769;756;698;584;597;634;634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/04/1968;;1;1;802;464;599,867;2;17;1;1;1;;0;554;802;500;512;704;512;704;698;691;506;488;542;566;578;578;560;464;518;530;554;591;678;691;750;724;691;756;500;500;554;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/05/1968;;1;1;750;377;540,161;10;14;1;1;1;;0;500;518;506;560;591;560;628;640;672;750;684;578;591;377;383;383;388;383;388;388;388;536;603;603;603;603;603;572;591;584;591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/06/1968;;1;1;665;572;592,467;11;14;1;1;1;;0;603;597;603;603;609;603;609;609;609;603;665;591;597;572;572;572;572;572;572;572;572;572;572;578;591;603;603;603;603;572;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/07/1968;;1;1;640;554;623,903;19;21;1;1;1;;0;621;603;628;628;628;621;621;621;621;634;634;634;634;634;634;628;634;628;640;621;554;609;640;628;634;640;640;560;615;634;640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/08/1968;;1;1;640;584;621,065;29;26;1;1;1;;0;591;621;621;591;634;615;615;621;621;615;597;615;621;621;621;628;628;628;628;634;634;634;634;634;628;584;615;628;640;628;628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/09/1968;;1;1;684;488;622,5;27;15;1;1;1;;0;615;628;628;628;628;615;603;548;597;621;621;615;609;621;488;621;634;628;621;634;628;603;665;640;640;678;684;653;628;653;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/10/1968;;1;1;665;560;634,677;9;3;1;1;1;;0;634;628;560;640;646;628;653;653;665;628;640;646;584;640;653;665;653;634;628;591;640;653;653;653;640;628;584;634;634;634;653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/11/1968;;1;1;896;542;598,233;8;30;1;1;1;;0;634;578;554;591;597;615;615;896;640;566;591;591;597;597;591;597;560;603;584;591;591;578;578;548;566;578;578;603;597;542;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/12/1968;;1;1;584;482;521,677;3;15;1;1;1;;0;572;578;584;536;524;512;506;494;542;500;506;524;524;506;482;512;530;512;524;518;530;500;512;512;506;530;518;536;500;512;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/01/1969;;1;1;572;452;518,774;7;27;1;1;1;;0;524;536;548;542;530;554;572;566;512;548;518;524;542;524;524;518;542;554;512;512;524;530;512;488;470;458;452;524;488;470;464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/02/1969;;1;1;494;417;452,929;16;26;1;1;1;;0;446;452;464;488;470;452;440;434;446;452;464;470;458;470;464;494;464;458;446;446;464;458;440;428;428;417;423;446;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/03/1969;;1;1;488;400;446,935;27;10;1;1;1;;0;458;440;428;440;446;452;428;434;406;400;434;446;446;446;440;428;434;470;476;482;470;446;428;423;464;470;488;470;470;458;434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/04/1969;;1;1;458;428;436,8;1;13;1;1;1;;0;458;440;440;440;434;446;434;440;446;434;434;434;428;434;434;434;440;434;434;434;434;440;440;434;446;434;428;434;428;434;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/05/1969;;1;1;464;428;438,645;7;18;1;1;1;;0;434;434;434;434;446;446;464;440;446;434;434;440;446;440;434;434;440;428;428;440;440;440;440;434;440;434;434;434;434;452;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/06/1969;;1;1;684;434;549;30;1;1;1;1;;0;434;434;434;440;440;446;500;446;494;530;584;572;554;566;464;566;609;615;609;628;615;488;494;548;659;646;653;653;665;684;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/07/1969;;1;1;750;665;704,742;29;2;1;1;1;;0;678;665;678;678;691;665;665;684;678;691;698;698;724;691;691;698;710;710;704;717;724;724;717;724;724;724;717;743;750;743;743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/08/1969;;1;1;756;482;613,226;1;31;1;1;1;;0;756;730;730;743;736;691;684;672;665;597;646;584;597;621;621;615;566;578;578;578;554;554;530;494;560;572;572;566;584;554;482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/09/1969;;1;1;628;482;562,1;30;21;1;1;1;;0;572;572;597;603;603;554;500;560;591;584;578;591;591;548;536;542;554;530;572;554;482;524;542;542;578;566;566;512;591;628;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/10/1969;;1;1;710;406;562,839;3;30;1;1;1;;0;659;684;710;634;542;665;646;672;659;628;646;506;584;584;578;578;536;566;524;536;542;572;572;560;470;440;452;417;440;406;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/11/1969;;1;1;458;294;387,633;4;15;1;1;1;;0;428;372;440;458;406;388;361;361;366;340;356;400;411;400;294;299;356;340;377;356;394;423;417;452;434;411;417;411;411;350;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/12/1969;;1;1;406;214;317,258;23;28;1;1;1;;0;361;340;350;289;304;324;265;324;345;356;340;319;299;241;309;314;304;304;319;314;319;372;406;350;222;329;324;214;304;345;329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/01/1970;;1;1;1230;222;395,065;31;11;1;1;1;;0;284;309;345;309;372;350;329;324;345;324;222;279;279;294;335;319;284;241;284;274;299;284;284;304;279;329;634;776;750;976;1230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/02/1970;;1;1;1140;494;771,964;1;22;1;1;1;;0;1140;1100;963;956;896;1040;1120;1040;1120;930;828;653;584;621;536;554;584;578;597;615;710;494;640;628;615;548;743;782;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/03/1970;;1;1;;;;;;0;0;0;;0;691;876;862;889;795;743;710;356;366;470;603;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/10/1973;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;564;592;526;571;739;732;897;996;988;935;996;1030;988;1140;1190;1270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/11/1973;;1;1;1650;1180;1415;26;12;1;1;1;;0;1220;1250;1240;1220;1370;1520;1510;1530;1500;1350;1280;1180;1230;1240;1220;1200;1200;1230;1300;1570;1610;1630;1620;1610;1570;1650;1610;1600;1640;1550;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/12/1973;;1;1;1240;337;650,516;31;28;1;1;1;;0;1230;1060;1120;1030;890;802;830;823;669;683;676;641;578;557;606;496;484;430;376;412;436;382;370;382;342;382;370;337;544;988;1240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/01/1974;;1;1;1340;376;867,871;21;6;1;1;1;;0;1070;1050;958;816;641;376;430;502;905;890;1130;1010;950;1170;1270;1320;1230;1180;1220;1190;1340;920;996;732;634;564;502;564;472;454;418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/02/1974;;1;1;882;359;584,321;5;28;1;1;1;;0;502;802;845;852;882;830;732;704;669;592;634;424;442;442;484;502;466;508;508;544;564;564;538;514;520;514;424;359;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/03/1974;;1;1;1120;142;392,806;11;24;1;1;1;;0;412;388;400;400;412;412;400;400;400;382;1120;348;240;151;170;210;160;160;424;293;250;220;180;142;260;514;760;704;711;634;520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/04/1974;;1;1;732;220;385,567;22;5;1;1;1;;0;406;388;359;230;220;310;293;260;490;364;359;266;293;310;271;245;235;298;436;634;718;732;550;394;412;304;394;532;532;332;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/05/1974;;1;1;655;359;451,613;28;6;1;1;1;;0;376;370;382;388;364;359;388;382;460;359;376;406;400;418;394;382;364;359;436;448;520;478;514;627;606;532;514;655;599;606;538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/06/1974;;1;1;613;359;491,533;22;2;1;1;1;;0;478;359;442;478;496;484;418;436;508;388;364;526;418;508;514;382;484;490;557;571;585;613;490;532;571;550;508;550;544;502;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/07/1974;;1;1;578;370;516,323;11;28;1;1;1;;0;526;550;532;538;564;544;538;526;550;564;578;578;578;520;490;550;538;544;557;557;406;490;520;538;514;472;484;370;424;424;442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/08/1974;;1;1;550;266;420,387;29;12;1;1;1;;0;532;520;478;342;514;532;532;532;508;320;315;266;320;337;406;442;448;326;436;496;454;484;466;502;304;448;310;282;550;326;304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/09/1974;;1;1;599;276;423,967;27;7;1;1;1;;0;332;337;332;320;354;370;276;326;490;304;337;442;382;406;418;526;454;466;520;400;436;406;466;496;550;564;599;526;448;436;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/10/1974;;1;1;538;266;414,774;25;27;1;1;1;;0;478;508;448;526;520;454;442;532;454;354;400;388;332;326;406;394;406;454;448;400;442;430;394;394;538;304;266;337;442;304;337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/11/1974;;1;1;526;250;413,5;12;4;1;1;1;;0;310;376;354;250;406;502;460;502;370;271;412;526;484;376;406;332;400;454;472;364;508;424;448;370;394;502;406;364;436;526;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/12/1974;;1;1;655;288;408,677;22;28;1;1;1;;0;337;382;337;370;359;337;348;342;412;315;337;304;326;550;382;496;490;578;424;502;557;655;592;448;359;430;320;288;418;370;304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/01/1975;;1;1;1720;304;1117,71;13;1;1;1;1;;0;304;354;669;1290;1240;1440;1380;1240;1200;1340;1560;1630;1720;1700;1650;1540;1230;1030;897;920;1160;1230;1160;1130;943;1000;980;838;676;634;564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/02/1975;;1;1;1330;354;768,786;11;23;1;1;1;;0;606;606;544;526;648;897;1020;1090;1120;1250;1330;1280;1250;1240;1150;1110;972;711;448;460;370;466;354;418;412;412;388;448;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/03/1975;;1;1;564;276;436,871;20;8;1;1;1;;0;388;332;354;348;418;337;354;276;348;394;490;496;550;526;526;514;508;544;514;564;526;550;564;538;544;514;304;304;304;282;332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/04/1975;;1;1;557;376;476,033;12;27;1;1;1;;0;442;400;400;460;460;484;436;544;484;454;520;557;454;550;544;526;436;484;514;484;424;448;496;520;472;454;376;484;520;454;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/05/1975;;1;1;690;354;478,903;25;30;1;1;1;;0;430;496;460;520;502;508;496;460;424;472;424;520;496;550;478;448;550;460;550;412;442;484;442;520;690;490;526;436;436;354;370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/06/1975;;1;1;532;342;447,5;22;6;1;1;1;;0;364;364;382;442;502;342;388;448;472;359;418;478;442;400;496;442;496;472;502;484;454;532;496;520;466;472;418;406;514;454;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/07/1975;;1;1;641;337;473,645;7;13;1;1;1;;0;472;514;550;520;571;606;641;578;641;592;394;370;337;364;430;342;418;418;448;418;502;544;508;585;436;382;382;430;418;376;496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/08/1975;;1;1;520;250;404,516;4;31;1;1;1;;0;412;502;502;520;520;466;342;376;478;282;394;448;400;484;430;376;376;400;359;412;400;359;293;502;382;370;394;382;370;359;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/09/1975;;1;1;669;276;470,967;19;7;1;1;1;;0;388;382;320;315;337;298;276;364;376;364;382;342;315;460;532;520;550;641;669;592;669;662;550;557;496;564;520;532;571;585;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/10/1975;;1;1;725;320;555,581;18;26;1;1;1;;0;592;585;592;544;502;514;520;620;655;634;526;484;585;683;648;690;704;725;711;711;697;508;620;557;354;320;454;376;394;359;359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/11/1975;;1;1;424;170;276,667;2;30;1;1;1;;0;337;424;310;293;298;310;304;250;235;293;320;260;271;276;220;240;282;288;293;337;260;220;220;250;271;271;276;250;271;170;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/12/1975;;1;1;496;205;316,323;5;1;1;1;1;;0;205;255;220;382;496;315;271;370;348;382;298;424;354;266;266;288;304;304;326;388;315;326;342;315;260;342;288;250;348;282;276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/01/1976;;1;1;718;271;504,806;15;4;1;1;1;;0;293;332;320;271;326;304;282;342;478;508;520;544;620;690;718;704;599;606;634;466;478;460;460;564;550;648;655;669;532;544;532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/02/1976;;1;1;613;235;372,931;5;8;1;1;1;;0;550;571;496;424;613;484;332;235;359;382;424;466;342;293;266;332;342;266;282;370;320;320;326;388;332;354;376;320;250;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/03/1976;;1;1;502;115;307,161;12;28;1;1;1;;0;210;200;315;359;370;298;240;354;388;382;406;502;382;205;364;442;348;436;430;315;146;282;271;235;250;235;240;115;225;240;337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/04/1976;;1;1;508;124;345,1;29;16;1;1;1;;0;271;376;342;160;266;418;376;293;348;288;298;298;370;418;400;124;266;250;376;370;315;424;424;430;235;430;466;454;508;359;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/05/1976;;1;1;935;185;753,645;22;1;1;1;1;;0;185;250;225;293;282;276;326;890;897;882;882;882;882;838;897;890;788;882;920;928;928;935;935;928;935;928;935;935;935;746;928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/06/1976;;1;1;928;697;836,233;1;20;1;1;1;;0;928;928;928;920;920;912;912;912;912;912;912;920;920;852;912;838;753;795;830;697;788;781;753;739;739;697;697;718;767;795;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/07/1976;;1;1;958;711;842,065;18;28;1;1;1;;0;795;788;795;795;830;868;760;802;802;802;802;802;781;809;809;809;860;958;958;958;958;958;958;958;958;958;838;711;732;760;732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/08/1976;;1;1;935;704;909,097;4;1;1;1;1;;0;704;704;860;935;935;935;935;935;928;928;928;868;928;920;920;928;928;928;935;935;935;935;935;920;920;920;920;920;920;920;920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/09/1976;;1;1;928;138;615,433;9;20;1;1;1;;0;920;920;920;920;920;912;920;882;928;920;928;928;802;690;676;662;585;406;342;138;156;146;156;304;364;394;418;388;412;406;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/10/1976;;1;1;585;288;395,806;5;31;1;1;1;;0;400;348;337;550;585;508;490;508;484;359;490;430;412;354;337;337;332;406;544;382;359;348;337;354;382;332;326;326;332;293;288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/11/1976;;1;1;364;70;265,867;3;28;1;1;1;;0;337;348;364;359;354;304;293;310;342;310;359;348;304;304;288;332;282;304;260;260;220;266;250;151;151;133;97;70;106;170;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
