Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:01845009


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
1845009;1;01/06/1988;1;0,0;0,0;1;0;1;1;1;1131,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/07/1988;1;0,0;0,0;1;0;1;1;1;1131,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/08/1988;1;0,0;0,0;1;0;1;1;1;1131,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/09/1988;1;28,8;28,8;30;1;1;1;1;1131,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/10/1988;1;29,2;83,0;18;13;1;1;1;1131,5;1;1,0;0,0;0,0;0,0;0,0;4,8;2,0;0,0;0,0;0,0;1,4;0,4;2,6;0,0;0,0;0,0;2,2;29,2;0,0;0,0;24,0;0,0;6,0;0,0;0,0;0,0;6,4;1,0;2,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/11/1988;1;53,4;183,0;3;13;1;1;1;1131,5;1;0,0;0,0;53,4;8,8;32,2;2,2;3,2;1,0;0,0;2,0;0,0;0,0;0,0;0,0;21,2;0,0;0,0;0,0;0,0;0,0;5,0;8,0;4,4;23,4;0,0;0,0;0,0;18,2;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/12/1988;1;52,0;248,8;16;18;1;1;1;1131,5;1;0,0;2,4;20,0;8,4;0,0;0,0;0,0;0,0;3,2;1,0;8,0;2,2;0,0;8,8;41,6;52,0;11,4;21,4;0,4;0,0;0,0;35,0;2,4;15,2;10,0;5,4;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/01/1989;1;30,0;123,4;18;11;1;1;1;1319;1;0,0;0,0;5,4;10,6;20,0;4,8;24,2;3,4;3,6;6,0;0,0;0,0;0,0;2,6;0,0;0,0;0,0;30,0;12,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/02/1989;1;47,4;84,0;4;11;1;1;1;1319;1;0,0;0,0;0,0;47,4;0,0;4,8;9,0;1,4;0,0;2,8;0,0;7,1;0,0;0,0;1,0;8,6;0,6;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1845009;1;01/03/1989;1;48,8;148,6;12;11;1;1;1;1319;1;0,0;2,4;0,0;0,0;0,0;4,6;0,8;2,6;11,0;1,8;0,0;48,8;35,6;30,6;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,8;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/04/1989;1;3,2;4,4;23;3;1;1;1;1319;1;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/05/1989;1;5,4;7,4;25;2;1;1;1;1319;1;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/06/1989;1;28,2;29,8;27;2;1;1;1;1319;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28,2;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/07/1989;1;43,4;46,6;31;3;1;1;1;1319;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,2;43,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/08/1989;1;13,2;17,6;28;3;1;1;1;1319;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;0,0;13,2;2,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/09/1989;1;29,6;67,2;21;6;1;1;1;1319;1;0,0;0,0;5,4;0,0;17,6;11,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;29,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/10/1989;1;47,4;132,8;13;9;1;1;1;1319;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;47,4;0,0;0,0;2,0;7,2;29,0;4,6;0,0;0,0;0,0;26,8;0,0;0,4;0,0;0,0;0,0;0,4;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/11/1989;1;64,6;283,6;18;17;1;1;1;1319;1;0,0;4,6;0,0;41,0;0,0;0,0;0,0;0,0;0,0;2,8;13,0;12,6;13,0;40,0;2,8;0,0;14,0;64,6;12,8;0,8;0,0;4,8;0,0;0,0;7,2;0,0;12,4;0,0;5,2;32,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/12/1989;1;103,0;373,6;17;18;1;1;1;1319;1;0,8;0,0;0,0;0,0;5,0;27,0;0,0;0,0;0,0;11,6;19,2;34,2;25,0;14,0;10,2;35,0;103,0;23,4;5,4;14,0;8,2;0,0;0,0;0,0;0,0;21,0;0,0;13,8;0,0;0,0;2,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/01/1990;1;24,8;79,7;7;7;1;1;1;916,099975585938;1;20,0;6,0;16,8;6,6;0,0;0,0;24,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;5,4;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/02/1990;1;51,8;175,2;26;14;1;1;1;916,099975585938;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,6;6,6;3,4;6,2;46,0;19,0;4,6;0,0;0,0;0,4;4,8;0,0;1,2;16,4;2,0;51,8;4,2;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1845009;1;01/03/1990;1;25,0;68,0;28;12;1;1;1;916,099975585938;1;0,0;2,4;0,8;0,0;0,0;2,4;1,0;3,8;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;9,0;0,6;2,4;0,0;0,0;0,0;0,0;12,4;4,2;0,0;0,0;25,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/04/1990;1;66,4;80,6;5;3;1;1;1;916,099975585938;1;0,0;0,0;0,0;0,0;66,4;0,0;0,0;4,2;0,0;0,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/05/1990;1;21,2;24,8;3;4;1;1;1;916,099975585938;1;0,0;0,0;21,2;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/06/1990;1;0,0;0,0;1;0;1;1;1;916,099975585938;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/07/1990;1;34,0;69,3;13;6;1;1;1;916,099975585938;1;0,0;0,0;0,0;0,0;0,0;0,0;6,4;19,6;0,0;0,0;0,5;5,0;34,0;3,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/08/1990;1;14,8;17,7;30;4;1;1;1;916,099975585938;1;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,8;0,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/09/1990;1;10,4;20,6;15;2;1;1;1;916,099975585938;1;0,0;10,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/10/1990;1;46,0;87,4;26;5;1;1;1;916,099975585938;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,4;10,2;1,0;0,0;0,0;18,8;46,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/11/1990;1;50,0;141,5;5;18;1;1;1;916,099975585938;1;0,2;3,4;0,7;3,3;50,0;2,2;4,4;0,0;0,0;0,0;0,0;6,4;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,7;1,1;0,0;0,0;0,7;1,2;25,0;1,2;36,0;3,2;1,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/12/1990;1;42,0;151,3;30;16;1;1;1;916,099975585938;1;0,0;0,0;0,0;0,0;12,0;0,0;0,2;0,0;0,0;7,2;15,0;14,6;1,5;33,6;0,0;0,0;0,3;0,0;3,7;0,2;0,0;6,0;4,0;0,0;0,0;0,0;1,4;7,8;1,8;42,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/01/1991;1;52,4;361,9;5;23;1;1;1;1652;1;0,0;0,0;0,0;12,2;52,4;21,6;4,0;2,0;0,7;47,0;18,0;26,0;20,6;13,6;19,6;16,0;28,6;12,0;0,7;0,0;0,0;0,0;0,0;0,3;1,6;24,4;6,8;4,8;23,0;0,0;6,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/02/1991;1;50,0;313,4;26;21;1;1;1;1652;1;0,0;16,0;0,0;3,6;1,0;3,8;0,0;26,0;15,4;32,6;5,8;0,0;16,6;0,3;24,8;12,6;32,4;2,2;5,2;7,2;0,0;0,5;0,0;0,0;49,0;50,0;4,8;3,6;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1845009;1;01/03/1991;1;42,0;185,3;20;22;1;1;1;1652;1;3,6;0,0;0,0;3,6;0,0;6,4;1,8;0,0;0,3;0,0;0,0;0,0;4,2;1,4;16,6;14,2;3,0;0,0;0,8;42,0;22,0;0,7;11,6;18,4;20,0;2,4;4,0;0,3;0,0;1,0;7,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/04/1991;1;19,2;28,7;17;6;1;1;1;1652;1;0,6;0,0;0,0;4,2;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,5;0,0;2,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/05/1991;1;13,8;26,4;19;4;1;1;1;1652;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;9,8;0,0;13,8;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/06/1991;1;22,2;22,2;4;1;1;1;1;1652;1;0,0;0,0;0,0;22,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/07/1991;1;0,0;0,0;1;0;1;1;1;1652;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/08/1991;1;0,0;0,0;1;0;1;1;1;1652;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/09/1991;1;31,4;63,8;20;5;1;1;1;1652;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,8;0,0;31,4;25,4;1,4;0,0;0,0;0,0;0,0;0,0;0,0;2,8;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/10/1991;1;43,4;74,5;3;6;1;1;1;1652;1;5,0;6,0;43,4;4,2;0,0;0,0;14,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/11/1991;1;75,8;297,8;14;17;1;1;1;1652;1;0,0;13,6;11,2;18,2;0,0;0,0;0,0;12,0;3,8;48,0;2,0;6,0;23,2;75,8;4,0;0,0;48,0;0,0;2,2;0,0;0,0;0,0;16,2;0,0;3,8;0,0;0,0;0,0;6,0;3,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/12/1991;1;48,0;278,0;1;17;1;1;1;1652;1;48,0;9,6;0,0;0,0;0,0;0,0;0,0;7,8;20,2;7,2;20,8;0,0;19,4;0,0;0,8;0,8;0,0;10,0;20,0;10,2;30,0;0,0;0,0;0,0;0,0;0,0;0,0;28,0;25,8;11,4;8,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/01/1992;1;70,0;451,4;17;28;1;1;1;1817,5;1;12,0;0,6;3,4;0,0;16,0;9,2;0,0;0,6;5,4;14,4;5,0;0,0;12,6;24,0;4,4;37,0;70,0;24,6;33,0;14,6;8,8;3,0;20,2;26,6;11,2;17,2;4,0;14,6;2,0;15,0;42,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/02/1992;1;52,0;229,4;5;18;1;1;1;1817,5;1;7,8;23,2;23,4;16,4;52,0;17,0;8,2;5,0;12,0;1,8;14,2;0,0;3,2;0,0;1,4;12,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;23,6;0,0;0,0;2,6;0,0;5,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
1845009;1;01/03/1992;1;78,6;241,6;1;12;1;1;1;1817,5;1;78,6;64,0;14,2;21,4;0,0;2,2;0,0;0,0;0,0;11,6;18,8;2,4;0,0;0,0;0,0;0,0;0,0;11,4;1,6;0,0;0,0;0,0;0,0;0,0;12,4;3,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/04/1992;1;48,2;102,4;17;13;1;1;1;1817,5;1;0,0;4,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;1,0;0,0;0,0;0,0;5,2;3,4;48,2;11,0;4,0;0,0;8,2;1,6;0,0;1,6;8,0;4,2;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/05/1992;1;0,5;0,5;6;1;1;1;1;1817,5;1;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/06/1992;1;0,5;0,7;23;2;1;1;1;1817,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,2;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/07/1992;1;1,3;1,3;14;1;1;1;1;1817,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/08/1992;1;0,0;0,0;1;0;1;1;1;1817,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/09/1992;1;24,4;48,5;17;8;1;1;1;1817,5;1;0,0;0,0;0,0;0,0;0,0;0,0;7,8;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;24,4;1,2;3,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;1,0;3,8;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/10/1992;1;29,0;182,8;4;16;1;1;1;1817,5;1;0,0;0,0;15,0;29,0;2,2;20,4;0,0;4,2;3,6;23,4;0,0;0,0;0,0;3,4;0,0;7,2;0,0;0,0;0,0;0,0;0,0;8,0;5,6;0,0;22,2;0,0;0,0;11,4;1,2;9,6;16,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/11/1992;1;79,0;305,0;6;14;1;1;1;1817,5;1;26,2;48,0;9,0;5,6;44,0;79,0;26,6;10,8;15,2;0,0;1,6;0,0;0,0;0,0;0,0;0,8;0,0;0,0;22,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,8;4,4;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/12/1992;1;53,0;253,9;21;23;1;1;1;1817,5;1;0,0;9,0;6,2;1,0;12,4;4,0;0,0;17,8;0,0;9,0;16,6;29,0;8,0;0,7;0,0;4,6;8,0;15,0;18,1;1,0;53,0;9,0;0,0;0,4;0,0;0,0;5,4;0,5;9,8;0,0;15,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/01/1993;1;68,6;228,8;6;12;1;1;1;;0;0,0;0,0;0,0;2,0;0,0;68,6;0,0;5,6;0,0;0,6;0,0;14,0;0,0;0,0;0,0;0,0;0,0;8,2;45,4;3,4;47,4;7,0;2,6;24,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/02/1993;1;50,0;176,2;24;17;1;1;1;;0;0,0;0,3;0,0;0,4;8,0;0,5;0,0;11,4;0,0;0,0;18,4;0,0;4,8;0,8;11,4;35,2;0,6;19,0;10,4;0,0;0,0;2,0;0,0;50,0;0,0;2,6;0,0;0,4;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1845009;1;01/03/1993;1;11,0;27,4;1;6;1;1;1;;0;11,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,6;0,0;0,0;0,6;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;6,8;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/04/1993;1;22,8;73,6;11;9;1;1;1;;0;0,0;10,4;21,4;3,4;0,2;0,0;1,0;0,0;0,8;4,6;22,8;9,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
